# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,
Installs,Type,Price,Content Rating,Genres
"50,000+",Free,0,Everyone,Puzzle
100+,Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Education
10+,Free,0,Everyone,Health & Fitness
50+,Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Personalization
100+,Free,0,Everyone,Travel & Local
10+,Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Entertainment
"50,000+",Free,0,Teen,Action
"50,000+",Free,0,Everyone,Educational;Action & Adventure
"10,000+",Paid,$1.49 ,Everyone,Simulation;Pretend Play
50+,Free,0,Everyone,Photography
"10,000+",Free,0,Everyone,Personalization
"100,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Education
"10,000,000+",Free,0,Teen,Action
50+,Free,0,Everyone,Education
"1,000,000+",Free,0,Everyone,Casual
"100,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,News & Magazines
"10,000+",Free,0,Everyone,Travel & Local
"10,000+",Free,0,Everyone,Finance
10+,Paid,$0.99 ,Everyone,Puzzle
"10,000+",Free,0,Everyone,Shopping
"50,000+",Free,0,Everyone,Communication
"100,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Medical
1+,Paid,$5.99 ,Everyone,Finance
"1,000+",Free,0,Everyone,Travel & Local
,,,,
1+,Paid,$28.99 ,Everyone,Finance
"100,000+",Free,0,Everyone,Weather
"5,000+",Free,0,Everyone,Video Players & Editors
"50,000+",Free,0,Everyone,Shopping
"10,000+",Free,0,Everyone,News & Magazines
100+,Free,0,Everyone,Arcade
"1,000+",Free,0,Teen,Action
,,,,
"100,000+",Free,0,Everyone,Tools
10+,Free,0,Everyone,Social
"100,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Education
,,,,
100+,Free,0,Teen,Communication
"1,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Education
500+,Free,0,Everyone,Board
"1,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Entertainment
500+,Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Medical
"10,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Medical
"10,000+",Free,0,Everyone,Travel & Local
"10,000+",Free,0,Everyone,Tools
500+,Free,0,Everyone,Shopping
"10,000+",Free,0,Everyone,Finance
"1,000+",Free,0,Everyone,News & Magazines
"10,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Communication
10+,Free,0,Everyone,Tools
10+,Free,0,Teen,Social
"10,000+",Free,0,Everyone,Entertainment
1+,Free,0,Everyone,Productivity
"50,000,000+",Free,0,Teen,Sports
"50,000,000+",Free,0,Everyone,Sports
"50,000,000+",Free,0,Everyone 10+,Racing
"10,000,000+",Free,0,Everyone,Racing;Action & Adventure
"10,000,000+",Free,0,Everyone,Sports;Action & Adventure
"10,000,000+",Free,0,Everyone,Sports
"10,000,000+",Free,0,Teen,Casual
"10,000,000+",Free,0,Everyone 10+,Casual
0,NaN,0,Everyone 10+,Strategy
"10,000,000+",Free,0,Everyone 10+,Role Playing
"500,000+",Free,0,Everyone 10+,Strategy
"1,000,000+",Paid,$0.99 ,Everyone,Adventure
"10,000,000+",Free,0,Everyone,Puzzle
"5,000,000+",Free,0,Everyone,Casual
"500,000+",Paid,$4.99 ,Everyone,Sports;Action & Adventure
"1,000+",Free,0,Everyone,Travel & Local
"5,000,000+",Free,0,Everyone,Puzzle
"1,000,000+",Free,0,Everyone,Casual
"1,000,000+",Free,0,Everyone,Strategy
"10,000,000+",Free,0,Everyone,Puzzle
"5,000,000+",Free,0,Everyone,Card
"1,000,000+",Free,0,Teen,Action
"5,000,000+",Free,0,Everyone,Word
"10,000,000+",Free,0,Everyone,Racing
"10,000,000+",Free,0,Everyone,Sports
"1,000,000+",Paid,$0.99 ,Teen,Action
"100,000,000+",Free,0,Mature 17+,Action
"1,000,000+",Free,0,Everyone,Puzzle;Brain Games
"100,000+",Free,0,Everyone 10+,Action
"100,000+",Free,0,Everyone,Action
"1,000,000+",Paid,$0.99 ,Everyone 10+,Action
"1,000,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Casual
"10,000,000+",Free,0,Everyone,Sports
100+,Free,0,Everyone,Casual
"10,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Travel & Local
10+,Free,0,Teen,Photography
100+,Free,0,Everyone,Business
50+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Finance
"500,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Personalization
100+,Free,0,Everyone,Business
"1,000,000+",Free,0,Everyone,Productivity
"5,000+",Free,0,Everyone,Social
50+,Free,0,Everyone,Productivity
"5,000+",Free,0,Teen,Social
10+,Free,0,Teen,Entertainment
"10,000,000+",Free,0,Teen,Shopping
"100,000+",Free,0,Teen,Action
"1,000+",Free,0,Everyone,Books & Reference
50+,Free,0,Teen,Social
"1,000+",Free,0,Everyone,Finance
"100,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Finance
10+,Free,0,Everyone,Business
10+,Free,0,Teen,Events
"100,000+",Free,0,Everyone,Entertainment
1+,Free,0,Everyone,Lifestyle
"10,000+",Free,0,Teen,Finance
,,,,
"1,000+",Free,0,Everyone,Finance
100+,Free,0,Everyone,Beauty
,,,,
"1,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Tools
10+,Free,0,Everyone,Health & Fitness
10+,Free,0,Everyone,Travel & Local
"1,000+",Paid,$10.99 ,Teen,Role Playing
,,,,
"5,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Communication
"100,000+",Free,0,Everyone,Productivity
5+,Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Lifestyle
,,,,
"1,000,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Books & Reference
"1,000+",Free,0,Teen,Social
"100,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Tools
500+,Paid,$1.99 ,Everyone,Tools
"1,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Business
10+,Free,0,Everyone,Business
,,,,
"100,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Productivity
50+,Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Sports
100+,Free,0,Everyone,Video Players & Editors
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Productivity
50+,Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Productivity
"1,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Books & Reference
100+,Free,0,Teen,Education
500+,Free,0,Everyone,Tools
10+,Free,0,Everyone,Sports
"50,000+",Free,0,Everyone,Lifestyle
50+,Free,0,Everyone,Tools
100+,Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Business
10+,Free,0,Everyone,Productivity
500+,Free,0,Everyone,Finance
500+,Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Books & Reference
"1,000+",Free,0,Everyone,Tools
,,,,
100+,Free,0,Teen,Social
"1,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Business
10+,Free,0,Everyone,Tools
1+,Free,0,Everyone,House & Home
"1,000+",Free,0,Everyone,Education
1+,Free,0,Everyone,Productivity
10+,Free,0,Everyone,Racing
100+,Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Education
"50,000+",Free,0,Teen,Education
"10,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Education
"1,000+",Free,0,Teen,Education
100+,Free,0,Teen,Events
"1,000+",Free,0,Everyone,Travel & Local
100+,Free,0,Everyone,Travel & Local
"5,000+",Free,0,Everyone,Video Players & Editors
"1,000+",Free,0,Everyone,Finance
500+,Free,0,Everyone,Education;Education
"10,000+",Free,0,Everyone,Finance
500+,Free,0,Everyone,Education
50+,Free,0,Everyone,Business
100+,Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Business
100+,Paid,$9.99 ,Everyone,Photography
500+,Free,0,Everyone,Health & Fitness
"1,000+",Free,0,Everyone,Education
50+,Free,0,Teen,Role Playing
100+,Free,0,Teen,Communication
500+,Free,0,Everyone,Business
100+,Free,0,Everyone,Productivity
50+,Free,0,Everyone,Health & Fitness
1+,Free,0,Everyone,Entertainment
"50,000+",Free,0,Everyone,Finance
"10,000+",Paid,$12.99 ,Everyone,Simulation
"1,000+",Free,0,Everyone,Productivity
5+,Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone 10+,News & Magazines
"1,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Arcade
"1,000+",Free,0,Everyone,Parenting
100+,Free,0,Everyone,Sports
"1,000,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone,Role Playing;Action & Adventure
100+,Free,0,Everyone,Productivity
"10,000+",Free,0,Everyone,Board
"50,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Business
50+,Free,0,Teen,Business
"1,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Business
100+,Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Finance
100+,Free,0,Everyone,Productivity
"1,000+",Paid,$0.99 ,Everyone,Board
"10,000+",Free,0,Everyone,Travel & Local
500+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Tools
10+,Free,0,Everyone,Events
50+,Free,0,Everyone,Social
100+,Free,0,Everyone,Finance
,,,,
,,,,
50+,Paid,$2.99 ,Everyone,Education;Education
"100,000+",Free,0,Everyone,Books & Reference
"1,000,000+",Free,0,Teen,Finance
0+,Paid,$3.99 ,Everyone,Travel & Local
"1,000,000+",Free,0,Everyone,Books & Reference
"100,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Communication
100+,Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Simulation
"1,000,000+",Free,0,Everyone,Simulation;Pretend Play
"1,000,000+",Free,0,Everyone,Books & Reference
"50,000,000+",Free,0,Everyone,Casual
"1,000+",Free,0,Everyone,Educational
"100,000+",Free,0,Teen,Racing
"1,000,000+",Free,0,Mature 17+,Racing
"500,000+",Free,0,Everyone,Books & Reference
"500,000+",Free,0,Everyone,Simulation
"50,000+",Free,0,Teen,Social
"100,000+",Free,0,Everyone,Lifestyle
"1,000,000+",Free,0,Mature 17+,Racing
"1,000,000+",Free,0,Everyone,Education;Action & Adventure
"1,000,000+",Free,0,Everyone 10+,Simulation
"100,000+",Free,0,Everyone,Simulation
"50,000+",Paid,$1.49 ,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Action
"10,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Everyone,Casual;Action & Adventure
"1,000,000+",Free,0,Everyone,Simulation
"100,000+",Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Personalization
"1,000+",Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Puzzle
"1,000+",Free,0,Everyone,Medical
"100,000+",Free,0,Everyone,Trivia
50+,Free,0,Everyone,Finance
,,,,
"500,000+",Free,0,Everyone,Arcade
,,,,
"5,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Sports
"10,000+",Free,0,Everyone 10+,Strategy
"1,000,000+",Free,0,Everyone,Strategy
"1,000,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Teen,Role Playing
"50,000+",Free,0,Mature 17+,Action
"10,000+",Free,0,Everyone,Business
"500,000+",Free,0,Mature 17+,Action
"5,000,000+",Free,0,Teen,Strategy
"500,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Teen,Action
"500,000+",Free,0,Everyone,Board;Brain Games
"1,000,000+",Free,0,Everyone,Racing
"100,000+",Free,0,Everyone,Casual
"5,000,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Everyone,Arcade
"5,000,000+",Free,0,Teen,Entertainment
"5,000,000+",Free,0,Everyone,Word
"500,000+",Free,0,Everyone,Racing
"500,000+",Free,0,Teen,Action
"10,000,000+",Free,0,Teen,Action
"100,000+",Free,0,Everyone,Business
"10,000,000+",Free,0,Everyone,Entertainment;Music & Video
"100,000+",Free,0,Teen,Educational
"100,000+",Free,0,Everyone,Action
"10,000,000+",Free,0,Teen,Puzzle
"10,000,000+",Free,0,Everyone,Casual
"10,000+",Free,0,Teen,Educational
"1,000,000+",Free,0,Everyone,Educational;Creativity
"100,000+",Free,0,Everyone,Finance
"5,000,000+",Free,0,Everyone,Casual
"10,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,News & Magazines
50+,Paid,$9.99 ,Everyone,Health & Fitness
,,,,
100+,Free,0,Everyone,Business
10+,Free,0,Teen,Communication
"10,000+",Free,0,Everyone,Casual
100+,Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Finance
,,,,
5+,Free,0,Everyone,Business
10+,Free,0,Everyone,Productivity
10+,Free,0,Everyone,Education
100+,Free,0,Everyone,Tools
50+,Free,0,Everyone,Tools
"5,000+",Free,0,Everyone,Trivia
"10,000+",Free,0,Everyone,Education
"500,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Everyone,Arcade
"5,000+",Free,0,Mature 17+,Simulation
10+,Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Puzzle
"1,000,000+",Free,0,Everyone,Casual
"5,000,000+",Free,0,Everyone,Casual
10+,Free,0,Everyone,Education
"10,000,000+",Free,0,Mature 17+,Action
"10,000+",Free,0,Everyone,Puzzle
"50,000+",Free,0,Everyone,Casual
"5,000+",Free,0,Everyone,Casual
"1,000,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Education
"5,000,000+",Free,0,Everyone 10+,Casual
"10,000,000+",Free,0,Everyone,Casual;Pretend Play
"10,000,000+",Free,0,Everyone,Casual;Action & Adventure
"1,000,000+",Free,0,Everyone,Puzzle
"1,000+",Free,0,Everyone,News & Magazines
"50,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,News & Magazines
"1,000,000+",Free,0,Everyone,Entertainment;Action & Adventure
100+,Free,0,Everyone,News & Magazines
"1,000,000+",Free,0,Everyone,Arcade
500+,Free,0,Everyone,News & Magazines
"1,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Everyone,Simulation
,,,,
"1,000,000+",Free,0,Everyone,Simulation
1+,Free,0,Everyone,Puzzle
"10,000,000+",Free,0,Everyone,Puzzle
10+,Free,0,Teen,Communication
"1,000,000+",Free,0,Teen,Action
"1,000,000+",Free,0,Mature 17+,Action
50+,Free,0,Everyone,Tools
100+,Free,0,Teen,Lifestyle
5+,Free,0,Everyone,Business
"1,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Photography
"5,000,000+",Free,0,Everyone,Simulation
"1,000,000+",Free,0,Everyone,Racing
"10,000+",Paid,$2.95 ,Everyone,Tools
100+,Free,0,Everyone,Shopping
"100,000+",Free,0,Teen,Action
"1,000,000+",Free,0,Everyone 10+,Action
"50,000+",Free,0,Teen,Action
"1,000+",Paid,$1.99 ,Everyone,Music;Music & Video
"1,000,000+",Free,0,Everyone,Simulation
"500,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Teen,Educational
"1,000,000+",Free,0,Everyone,Educational;Creativity
"5,000,000+",Free,0,Teen,Sports
"500,000+",Free,0,Everyone,Lifestyle
"500,000+",Paid,$2.99 ,Everyone,Simulation;Education
"1,000,000+",Free,0,Everyone,Casual;Pretend Play
"1,000+",Paid,$1.99 ,Everyone,Card
"10,000+",Free,0,Everyone,Health & Fitness
"50,000+",Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Action
"500,000+",Free,0,Teen,Action
"10,000+",Free,0,Everyone,Arcade
"100,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Food & Drink
"500,000+",Free,0,Everyone 10+,Simulation
"1,000,000+",Free,0,Everyone,Educational
"100,000+",Paid,$2.90 ,Everyone,Communication
"1,000,000+",Free,0,Everyone,Weather
"50,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Personalization
"1,000,000+",Free,0,Everyone,Travel & Local
"10,000+",Free,0,Everyone,Video Players & Editors
"1,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Lifestyle
500+,Free,0,Everyone,Events
"10,000+",Free,0,Teen,Social
"10,000+",Free,0,Everyone,Entertainment
"50,000,000+",Free,0,Everyone,Racing
100+,Free,0,Everyone,Casual
50+,Free,0,Everyone,Casual
"5,000+",Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Books & Reference
"5,000+",Free,0,Everyone,Lifestyle
500+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Entertainment
10+,Free,0,Teen,Entertainment
"1,000+",Free,0,Teen,Entertainment
"10,000+",Free,0,Everyone,Entertainment
10+,Free,0,Teen,Social
100+,Free,0,Teen,Entertainment
10+,Free,0,Everyone,Communication
500+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Productivity
500+,Free,0,Everyone,Productivity
100+,Free,0,Everyone,Medical
"1,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone,Simulation
"1,000+",Free,0,Everyone,Entertainment
"50,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Everyone,Photography
100+,Free,0,Everyone,Entertainment
500+,Free,0,Everyone,Entertainment
1+,Free,0,Everyone,Travel & Local
"1,000,000+",Free,0,Everyone 10+,Role Playing
"1,000+",Free,0,Teen,Social
"1,000,000+",Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Entertainment
"5,000,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Everyone,Simulation
"1,000,000+",Free,0,Everyone,Casual
"100,000+",Free,0,Everyone,Food & Drink
"10,000+",Paid,$0.99 ,Everyone,Casual
"100,000+",Free,0,Everyone,Travel & Local
"100,000+",Free,0,Everyone,Travel & Local
"100,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Education
"500,000+",Free,0,Everyone 10+,News & Magazines
"100,000+",Free,0,Everyone,News & Magazines
"50,000+",Free,0,Teen,News & Magazines
"1,000,000+",Free,0,Teen,Puzzle
"1,000+",Paid,$1.99 ,Everyone,Travel & Local
"1,000,000+",Free,0,Everyone,Educational
"1,000,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Teen,Puzzle
"10,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Finance
"5,000,000+",Free,0,Everyone,Puzzle
"100,000+",Free,0,Everyone,Educational
"10,000+",Free,0,Everyone,Travel & Local
"100,000+",Free,0,Everyone,Trivia
"1,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone 10+,Arcade
"10,000,000+",Free,0,Everyone,Weather
"100,000+",Free,0,Everyone,Finance
"5,000,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Puzzle;Education
"10,000+",Paid,$1.97 ,Everyone,Tools
"100,000+",Free,0,Everyone,Trivia
"5,000,000+",Free,0,Everyone,Weather
"100,000+",Paid,$2.99 ,Everyone,Board
"10,000,000+",Free,0,Teen,Books & Reference
"1,000,000+",Free,0,Everyone,Lifestyle
"5,000,000+",Free,0,Everyone,Finance
"10,000,000+",Free,0,Everyone,Maps & Navigation
"100,000+",Paid,$24.99 ,Everyone,Medical
"10,000,000+",Free,0,Everyone,Action
"5,000,000+",Free,0,Teen,Strategy
"500,000+",Free,0,Everyone 10+,Action
"500,000+",Free,0,Everyone,Personalization
"10,000,000+",Free,0,Teen,Card
"500,000+",Free,0,Everyone 10+,Action
"1,000,000+",Free,0,Everyone,Puzzle
"100,000+",Free,0,Everyone 10+,Action
"500,000+",Free,0,Teen,Action
"500,000+",Free,0,Teen,Casino
"1,000,000+",Free,0,Teen,Card
,,,,
"5,000,000+",Free,0,Everyone,Arcade
"500,000+",Free,0,Everyone,Puzzle
"1,000,000+",Free,0,Everyone,Education
"1,000,000+",Free,0,Teen,Casino
"500,000+",Free,0,Mature 17+,Casual
"5,000+",Paid,$0.99 ,Everyone,Card
"100,000+",Free,0,Teen,Casino
"5,000,000+",Free,0,Everyone,Sports
"500,000+",Free,0,Teen,Casino
"100,000+",Free,0,Teen,Simulation
"1,000,000+",Free,0,Teen,Card
"500,000+",Free,0,Everyone,Arcade
"50,000,000+",Free,0,Teen,Casino
"1,000,000+",Free,0,Teen,Card
"10,000,000+",Free,0,Teen,Card
"500,000+",Free,0,Everyone,Puzzle
"5,000,000+",Free,0,Mature 17+,Sports
"5,000,000+",Free,0,Teen,Card
"100,000+",Free,0,Teen,Action
"500,000+",Free,0,Teen,Casino
"500,000+",Free,0,Teen,Card
"100,000+",Free,0,Everyone,Sports
"10,000,000+",Free,0,Teen,Card
"10,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Teen,Casino
"100,000+",Free,0,Everyone,Simulation
"1,000+",Paid,$2.49 ,Everyone,Sports
"10,000,000+",Free,0,Everyone 10+,Action
"10,000,000+",Free,0,Teen,Card
"5,000,000+",Free,0,Teen,Card
"10,000,000+",Free,0,Everyone,Arcade
"1,000,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Teen,Role Playing
"10,000,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone,Books & Reference
"1,000,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone,Word
"5,000,000+",Free,0,Everyone 10+,News & Magazines
"10,000,000+",Free,0,Everyone,Books & Reference
"1,000,000+",Free,0,Everyone,Education
"100,000+",Paid,$4.49 ,Everyone,Tools
"10,000,000+",Free,0,Everyone,Education
"500,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone,Communication
"10,000,000+",Free,0,Mature 17+,News & Magazines
"10,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Education
"5,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone 10+,Education
"5,000,000+",Free,0,Everyone,Word
"5,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Education
"1,000,000+",Free,0,Everyone,Education
"5,000,000+",Free,0,Everyone,Sports
"50,000,000+",Free,0,Everyone,Board
"10,000,000+",Free,0,Everyone,Books & Reference
"10,000,000+",Free,0,Everyone,Books & Reference
"5,000,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Finance
"1,000+",Free,0,Teen,Business
"10,000+",Paid,$6.99 ,Everyone,Health & Fitness
10+,Free,0,Everyone,Communication
"1,000+",Free,0,Everyone,Business
100+,Free,0,Teen,Business
10+,Free,0,Teen,Social
100+,Free,0,Everyone,Business
10+,Free,0,Teen,Business
50+,Free,0,Teen,Business
100+,Free,0,Everyone,Health & Fitness
10+,Free,0,Everyone,Business
"1,000+",Paid,$4.99 ,Everyone,Health & Fitness
,,,,
10+,Free,0,Everyone,Events
10+,Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Lifestyle
10+,Free,0,Everyone,Lifestyle
50+,Free,0,Teen,Business
1+,Free,0,Everyone,Arcade;Action & Adventure
