# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,,,,,,,,,
App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Dictionary - Merriam-Webster,BOOKS_AND_REFERENCE,4.5,454412,Varies with device,"10,000,000+",Free,0,Everyone,Books & Reference,18-May-18,Varies with device,Varies with device
English in a Month Free,FAMILY,3.8,6577,13M,"1,000,000+",Free,0,Everyone,Education,23-Jul-17,1.28,4.1 and up
Words With Friends – Play Free,GAME,4.3,711719,Varies with device,"10,000,000+",Free,0,Everyone,Word,11-Jul-18,Varies with device,Varies with device
FRANCE 24,NEWS_AND_MAGAZINES,4.3,47069,Varies with device,"5,000,000+",Free,0,Everyone 10+,News & Magazines,25-Jun-18,Varies with device,Varies with device
JW Library,BOOKS_AND_REFERENCE,4.9,922752,Varies with device,"10,000,000+",Free,0,Everyone,Books & Reference,15-Jun-18,Varies with device,Varies with device
Learn Body Parts in English,FAMILY,4,7243,42M,"1,000,000+",Free,0,Everyone,Education,6-Dec-16,5.13,2.3 and up
ai.type keyboard Plus + Emoji,TOOLS,4.5,57076,35M,"100,000+",Paid,$4.49 ,Everyone,Tools,24-Jul-18,Paid-9.4.1.3,4.1 and up
Edmodo,FAMILY,4.1,200214,18M,"10,000,000+",Free,0,Everyone,Education,6-Aug-18,9.12.6,4.0.3 and up
Learn English Daily,FAMILY,4.5,7881,53M,"500,000+",Free,0,Everyone,Education,6-May-18,7,4.0 and up
Orfox: Tor Browser for Android,COMMUNICATION,4.2,44233,31M,"10,000,000+",Free,0,Everyone,Communication,2-Jul-18,Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1,4.0.3 and up
"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4.4,291901,4.3M,"10,000,000+",Free,0,Mature 17+,News & Magazines,20-Jul-18,2.6.0,4.1 and up
Keyboard ManMan,TOOLS,4.4,121304,Varies with device,"10,000,000+",Free,0,Everyone,Tools,11-Mar-18,Varies with device,Varies with device
RightNow English Conversation,FAMILY,4,5118,11M,"1,000,000+",Free,0,Everyone,Education,2-Mar-18,1.4.1,2.3 and up
HTC Sense Input - EN,TOOLS,4.3,24175,8.5M,"5,000,000+",Free,0,Everyone,Tools,30-Oct-15,1.0.612931,5.0 and up
"busuu: Learn Languages - Spanish, English & More",FAMILY,4.3,207294,21M,"10,000,000+",Free,0,Everyone 10+,Education,1-Aug-18,13.9.0.161,5.0 and up
Classic Words Solo,GAME,4.4,135739,Varies with device,"5,000,000+",Free,0,Everyone,Word,7-Aug-18,Varies with device,Varies with device
"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,4.4,162831,43M,"5,000,000+",Free,0,Everyone,Productivity,1-Aug-18,8.1.01,4.1 and up
English Audio Books - Librivox,FAMILY,4,10773,10M,"1,000,000+",Free,0,Everyone,Education,29-Nov-17,8.02,4.1 and up
Learn Top 300 English Words,FAMILY,4.7,61600,3.4M,"1,000,000+",Free,0,Everyone,Education,24-Feb-18,3.1,2.3 and up
"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",SPORTS,4.2,75566,Varies with device,"5,000,000+",Free,0,Everyone,Sports,23-Jul-18,Varies with device,Varies with device
Chess Free,GAME,4.5,1375988,15M,"50,000,000+",Free,0,Everyone,Board,7-Jun-18,2.72,4.1 and up
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,364452,7.1M,"10,000,000+",Free,0,Everyone,Books & Reference,11-Jul-18,9.1.363,4.1 and up
English Hindi Dictionary,BOOKS_AND_REFERENCE,4.4,384368,Varies with device,"10,000,000+",Free,0,Everyone,Books & Reference,4-Aug-18,Varies with device,Varies with device
English to Hindi Dictionary,BOOKS_AND_REFERENCE,4.1,71328,11M,"5,000,000+",Free,0,Everyone,Books & Reference,11-Jun-17,BlueOrange,4.0.3 and up
EO.TRADE - Coin sale,FINANCE,4.3,95,1.5M,"10,000+",Free,0,Everyone,Finance,5-Jun-18,0.3,4.0.3 and up
EO Network,BUSINESS,3.5,13,21M,"1,000+",Free,0,Teen,Business,20-Sep-17,1.0.3,4.4 and up
The EO Bar,HEALTH_AND_FITNESS,4.7,416,34M,"10,000+",Paid,$6.99 ,Everyone,Health & Fitness,2-Jul-18,1.3.7,4.1 and up
EO Mumbai,COMMUNICATION,NaN,0,11M,10+,Free,0,Everyone,Communication,21-Feb-18,1.02,4.1 and up
EO Global,BUSINESS,2.6,13,8.9M,"1,000+",Free,0,Everyone,Business,20-Oct-16,3.2,4.1 and up
EO SouthAsia,BUSINESS,4.2,8,19M,100+,Free,0,Teen,Business,25-Apr-18,1.0.23,4.1 and up
EO RAIPUR,SOCIAL,NaN,1,4.2M,10+,Free,0,Teen,Social,21-Jun-17,1,4.0.3 and up
EO Forum,BUSINESS,NaN,0,1.1M,100+,Free,0,Everyone,Business,5-Apr-13,1.1,2.1 and up
EO Events,BUSINESS,NaN,0,11M,10+,Free,0,Teen,Business,21-Jun-18,v2.7.11.27,4.1 and up
EO KOREA,BUSINESS,NaN,0,14M,50+,Free,0,Teen,Business,4-Dec-17,1.0.7,2.2 and up
EO App. SelfCompassion to you,HEALTH_AND_FITNESS,NaN,1,Varies with device,100+,Free,0,Everyone,Health & Fitness,12-Sep-15,Varies with device,Varies with device
EO GSEA,BUSINESS,NaN,1,30M,10+,Free,0,Everyone,Business,4-Jan-18,1.0.0,4.4 and up
EO Guide,HEALTH_AND_FITNESS,NaN,15,24M,"1,000+",Paid,$4.99 ,Everyone,Health & Fitness,23-Jul-18,1.0.4,4.1 and up
,,,,,,,,,,,,
FAST EO,EVENTS,5,1,Varies with device,10+,Free,0,Everyone,Events,15-May-18,1.0.3,4.1 and up
23rd QM BDE EO,BUSINESS,NaN,0,6.3M,10+,Free,0,Everyone,Business,27-Sep-17,1.0.0,4.1 and up
EO Bijbel Open,LIFESTYLE,4.3,102,41M,"10,000+",Free,0,Everyone,Lifestyle,24-Nov-16,2.0.0,4.0.3 and up
EO LAC,LIFESTYLE,NaN,0,18M,10+,Free,0,Everyone,Lifestyle,17-Jan-17,1.1,4.1 and up
EO Hub,BUSINESS,NaN,0,5.2M,50+,Free,0,Teen,Business,6-Feb-18,3.5.4,4.1 and up
Kenny e o Cupcake,FAMILY,NaN,0,6.7M,1+,Free,0,Everyone,Arcade;Action & Adventure,19-Jul-18,1,2.1 and up
EO,BUSINESS,NaN,0,3.1M,50+,Free,0,Everyone,Business,1-Jul-15,1,4.0.3 and up
4Eternity EO,BUSINESS,NaN,0,2.0M,10+,Free,0,Everyone,Business,17-Jan-18,1.2,4.1 and up
Masha and the Bear,FAMILY,4.4,15105,36M,"1,000,000+",Free,0,Everyone,Education,11-Jun-18,3.1.8,4.3 and up
Free games: Masha and the Bear,FAMILY,4.3,34514,60M,"5,000,000+",Free,0,Everyone,Puzzle;Brain Games,20-Jul-18,1.2.8,4.1 and up
Masha and the Bear- House Cleaning Games for Girls,FAMILY,NaN,0,74M,100+,Paid,$1.99 ,Everyone,Educational;Pretend Play,25-Jan-18,0.0.1,4.1 and up
EO Hotels,TRAVEL_AND_LOCAL,NaN,4,11M,100+,Free,0,Everyone,Travel & Local,4-Jun-17,2,4.0.3 and up
Masha and the Bear Child Games,FAMILY,4.1,288606,92M,"10,000,000+",Free,0,Everyone,Adventure;Education,8-May-18,2.7.4,4.0 and up
Masha and the Bear - Hair Salon and MakeUp Games,FAMILY,NaN,1,83M,100+,Paid,$2.49 ,Everyone,Role Playing;Education,5-Mar-18,1.0.1,4.1 and up
Masha and Bear: Cooking Dash,FAMILY,4.3,151374,54M,"10,000,000+",Free,0,Everyone,Role Playing;Brain Games,5-Jun-18,1.2.7,4.1 and up
Masha and the Bear: Evolution,FAMILY,4.5,2062,42M,"500,000+",Free,0,Everyone,Strategy;Education,14-Jun-18,1.0.9,4.0 and up
Cryptocurrency Trading - How To Trade Crypto,FINANCE,NaN,1,23M,100+,Free,0,Everyone,Finance,16-Mar-18,1,4.1 and up
Masha and the Bear. Games for kids,FAMILY,4.6,6231,31M,"1,000,000+",Free,0,Everyone,Educational;Pretend Play,13-Jul-18,2.6,4.0.3 and up
Masha and The Bear Jam Day Match 3 games for kids,FAMILY,4.6,50060,98M,"1,000,000+",Free,0,Everyone,Puzzle;Brain Games,7-Aug-18,1.4.83,4.1 and up
Where's My Water?,FAMILY,4.7,188740,69M,"1,000,000+",Paid,$1.99 ,Everyone,Puzzle;Brain Games,5-Jul-18,1.16.0,4.2 and up
,,,,,,,,,,,,
Frozen Free Fall,FAMILY,4.3,1574546,37M,"50,000,000+",Free,0,Everyone,Puzzle;Action & Adventure,27-Jul-18,6.7.0,4.2 and up
Urban Car Simulator,FAMILY,4.2,23292,20M,"1,000,000+",Free,0,Everyone,Simulation,19-Sep-17,1.4,2.3 and up
Masha and the Bear: House Cleaning Games for Girls,FAMILY,4.5,43852,77M,"10,000,000+",Free,0,Everyone,Role Playing;Pretend Play,19-Jul-18,1.9.10,4.1 and up
Masha and The Bear Puzzle Game,FAMILY,4.3,13330,73M,"1,000,000+",Free,0,Everyone,Puzzle;Brain Games,24-May-18,2,4.1 and up
Masha and the Bear. Educational Games,FAMILY,4.5,46369,33M,"10,000,000+",Free,0,Everyone,Educational;Brain Games,13-Jul-18,2.3,4.0.3 and up
Bluetooth Pair,TOOLS,3.5,1960,2.7M,"1,000,000+",Free,0,Everyone,Tools,4-Aug-18,2.5,4.1 and up
Sports Car Driving Simulator 2018,GAME,4.3,2178,57M,"500,000+",Free,0,Everyone,Racing,28-Mar-18,1.1,4.1 and up
Masha and the Bear: Good Night!,FAMILY,4.6,29155,83M,"1,000,000+",Free,0,Everyone,Educational;Pretend Play,26-Jul-18,1.0.4,4.1 and up
Masha and the Bear: Climb Racing and Car Games,FAMILY,4.5,2200,73M,"1,000,000+",Free,0,Everyone,Racing;Pretend Play,23-Jul-18,1.1.0,4.1 and up
Episode - Choose Your Story,FAMILY,4.3,1842381,Varies with device,"50,000,000+",Free,0,Teen,Simulation,31-Jul-18,Varies with device,Varies with device
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44M,"50,000+",Paid,$2.99 ,Everyone,Role Playing,27-Nov-17,1.0.4,4.2 and up
EP FCU,FINANCE,NaN,2,2.8M,100+,Free,0,Everyone,Finance,22-Mar-18,3.0.6,4.1 and up
EP Home Energy Hub,PRODUCTIVITY,NaN,4,13M,100+,Free,0,Everyone,Productivity,21-Jun-18,3.4.2,4.4 and up
EP,BUSINESS,NaN,3,2.1M,100+,Free,0,Everyone,Business,13-Nov-15,1.0.1,2.3.3 and up
EP Spotter,FAMILY,3.4,9,28M,500+,Free,0,Everyone,Entertainment,28-Sep-16,314007,4.3 and up
EP Mobile,MEDICAL,4.3,267,2.3M,"50,000+",Free,0,Everyone,Medical,8-Jul-18,2.18,4.0 and up
,,,,,,,,,,,,
Out There Chronicles - Ep. 2,FAMILY,4.5,144,70M,"1,000+",Paid,$2.99 ,Teen,Role Playing,26-Jan-18,1.0.0,4.2 and up
EP Cloud,PRODUCTIVITY,NaN,9,2.3M,10+,Free,0,Everyone,Productivity,26-Jul-18,2.2.2,4.1 and up
eP Scanner,EVENTS,NaN,0,20M,100+,Free,0,Everyone,Events,13-Oct-17,1.5,4.4 and up
EP McGuffey Primer,FAMILY,NaN,0,Varies with device,50+,Paid,$1.99 ,Everyone,Education,16-Jul-18,Varies with device,Varies with device
EP Church Annapolis,LIFESTYLE,5,2,8.8M,100+,Free,0,Everyone,Lifestyle,14-Jan-17,1,4.1 and up
EP Horlogerie,LIFESTYLE,4.9,18,24M,"1,000+",Free,0,Everyone,Lifestyle,28-Mar-18,4.0.2,4.0.3 and up
ep-liggare - Elektronisk personalliggare,TOOLS,NaN,0,21M,100+,Free,0,Everyone,Tools,26-Jun-18,1.1.0,4.1 and up
EP Calipers,MEDICAL,NaN,4,15M,100+,Paid,$0.99 ,Everyone,Medical,10-Feb-18,2.12,4.0 and up
,,,,,,,,,,,,
EP Joaillerie,LIFESTYLE,NaN,54,21M,"5,000+",Free,0,Teen,Lifestyle,28-Mar-18,4.0.2,4.0.3 and up
Tester EP,TOOLS,NaN,9,4.8M,100+,Free,0,Everyone,Tools,15-May-18,3,2.1 and up
The Great Wobo Escape Ep. 1,GAME,4.2,5449,20M,"500,000+",Free,0,Everyone 10+,Action,13-Sep-16,1.0.3386,4.1 and up
The Visitor: Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31M,"1,000,000+",Free,0,Mature 17+,Adventure,2-Jan-18,1.1.5,4.1 and up
Superbrothers Sword & Sworcery,GAME,4.4,11023,16M,"100,000+",Paid,$3.99 ,Teen,Adventure,26-Jan-18,1.0.20,2.3 and up
EP Lab Digest,MEDICAL,2.3,11,12M,500+,Free,0,Everyone,Medical,12-Jul-18,1000000.6,4.1 and up
EP Research Service,BOOKS_AND_REFERENCE,4.7,14,27M,"1,000+",Free,0,Everyone,Books & Reference,5-Mar-18,1.9,4.1 and up
eP Finder,AUTO_AND_VEHICLES,NaN,0,6.3M,10+,Free,0,Everyone,Auto & Vehicles,21-Jun-18,1,4.4 and up
EP Music,FAMILY,NaN,0,11M,10+,Free,0,Everyone,Entertainment,26-Jul-17,1,4.1 and up
EP Coding,MEDICAL,NaN,0,2.0M,50+,Paid,$0.99 ,Everyone,Medical,5-Oct-17,1.6,4.0 and up
EP Kalkulator el. energije,TOOLS,4.4,13,1.5M,100+,Free,0,Everyone,Tools,20-Feb-15,4,4.0 and up
The Great Wobo Escape Ep.1,FAMILY,4.3,11,20M,500+,Paid,$1.99 ,Everyone 10+,Action;Action & Adventure,3-May-16,1.0.3289,4.1 and up
The Visitor: Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39M,"500,000+",Free,0,Mature 17+,Adventure,2-Jan-18,1.3.7,4.3 and up
EP Cook Book,MEDICAL,NaN,0,3.2M,0+,Paid,$200.00 ,Everyone,Medical,26-Jul-15,1,3.0 and up
Dr.Slender Ep 1 Guide (Eng),GAME,4,454,27M,"10,000+",Free,0,Teen,Arcade,2-Dec-14,1,2.3 and up
Decay: The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2M,"100,000+",Free,0,Teen,Adventure,24-May-14,2,2.2 and up
EP Search and Find,FAMILY,NaN,20,23M,500+,Free,0,Everyone,Casual,27-May-15,1.0.0,2.3 and up
What's Your Story?™ ft Charmed,FAMILY,4.1,39661,47M,"1,000,000+",Free,0,Teen,Role Playing,2-Aug-18,1.10.4,5.0 and up
EP Gem Hunter,GAME,4.6,79,31M,"1,000+",Free,0,Everyone 10+,Action,17-Jan-16,1.1.0,2.3 and up
EP Chain Reaction,FAMILY,3.9,249,21M,"10,000+",Free,0,Everyone,Casual;Brain Games,10-Apr-16,1.2.2,2.3 and up
Gate Of Death Ep: 1,GAME,4.4,7,34M,100+,Free,0,Everyone,Adventure,7-Oct-16,1.1,2.3 and up
EP Mobil,SHOPPING,NaN,3,5.3M,100+,Free,0,Everyone,Shopping,18-Jul-18,1.9,4.1 and up
Sonic 4™ Episode I,GAME,3.7,8014,37M,"100,000+",Paid,$2.99 ,Everyone,Arcade,4-Apr-16,1.5.0,2.2 and up
Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,3.9,141515,5.7M,"10,000,000+",Free,0,Teen,Video Players & Editors,23-Apr-14,0.6.0,2.3 and up
Lean EQ,BUSINESS,NaN,6,10M,10+,Paid,$89.99 ,Everyone,Business,14-Feb-17,1,4.1 and up
Operate Now: Hospital,FAMILY,4.3,254861,52M,"10,000,000+",Free,0,Teen,Simulation,1-Aug-18,1.20.3,4.4 and up
Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,4.1,227,69M,"10,000+",Free,0,Teen,Educational,21-Jun-18,1.2,4.0 and up
ER Surgery Simulator,FAMILY,3.6,19601,56M,"1,000,000+",Free,0,Everyone 10+,Casual,6-Jun-18,1.0.4,4.1 and up
Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,3.5,2580,53M,"100,000+",Free,0,Everyone,Simulation,6-Jul-18,10,4.1 and up
Eye Transplant : ER Emergency Hospital,FAMILY,3.9,1938,62M,"1,000,000+",Free,0,Teen,Educational,25-May-18,1.6,4.1 and up
Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,3.9,519,76M,"100,000+",Free,0,Everyone,Simulation,7-Aug-18,12,4.1 and up
Hospital ER Emergency Heart Surgery: Doctor Games,FAMILY,3.8,1652,71M,"100,000+",Free,0,Everyone,Simulation,11-Jul-18,10,4.1 and up
Superhero Doctor 2 -ER Surgery,FAMILY,4,39647,72M,"10,000,000+",Free,0,Everyone 10+,Casual,30-Sep-17,1.7,4.0.3 and up
ER,LIFESTYLE,NaN,2,28M,500+,Free,0,Everyone,Lifestyle,1-Sep-17,1.1.2,2.3.3 and up
Noot-Noot-er!,FAMILY,4.5,74,2.8M,"5,000+",Free,0,Everyone,Entertainment,22-Nov-17,2,4.0.3 and up
Doctor X - ER On Wheels,FAMILY,3.6,12781,51M,"1,000,000+",Free,0,Everyone,Casual;Pretend Play,6-Jun-18,1.0.9,4.1 and up
Foot Surgery Hospital Simulator: ER Doctor Games,FAMILY,3.9,314,28M,"100,000+",Free,0,Everyone,Casual,15-Jan-18,1.1,5.1 and up
ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40M,"100,000+",Free,0,Everyone,Educational,19-Jul-18,2,4.1 and up
Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,4,325,27M,"50,000+",Free,0,Everyone,Educational,12-Jun-18,1.2,4.1 and up
Doctr – ER wait times in Canada,MEDICAL,4.2,980,Varies with device,"50,000+",Free,0,Everyone,Medical,4-Aug-18,2.2.2926,Varies with device
Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3.7,3482,37M,"500,000+",Free,0,Everyone,Casual,7-Aug-18,1.6,4.4 and up
Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46M,"10,000+",Free,0,Teen,Educational,7-Nov-17,1.0.1,4.0 and up
Superhero Doctor 3 ER Surgery,FAMILY,4.2,2801,50M,"500,000+",Free,0,Everyone,Casual,22-Mar-17,1,4.0.3 and up
Mom Doctor ER Emergency Family Game,FAMILY,3.5,173,49M,"10,000+",Free,0,Everyone,Educational,26-Jan-18,1.0.0,4.1 and up
ER Blood Draw Doctor & Surgeon,FAMILY,4,154,58M,"50,000+",Free,0,Teen,Educational,13-Jun-18,1.8,4.0.3 and up
"ER Emergency Hospital - Brain, Knee, Eye Surgery",FAMILY,3.8,25,41M,"1,000+",Free,0,Teen,Educational,21-Jul-17,1.1,2.3 and up
Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,4.1,290,73M,"10,000+",Free,0,Teen,Role Playing,23-May-18,1,4.3 and up
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33M,"1,000+",Free,0,Teen,Casual,3-Apr-18,1,4.1 and up
Clumsy Santa ER Surgery,FAMILY,4.1,214,46M,"100,000+",Free,0,Teen,Casual,22-Dec-16,1,4.0.3 and up
Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19M,"1,000+",Free,0,Teen,Casual,20-Apr-18,1,2.3 and up
Spinal Cord Surgery Doctor: Operation ER surgery,FAMILY,3.7,52,32M,"10,000+",Free,0,Everyone 10+,Role Playing,26-Feb-18,1,4.1 and up
ER Neck Surgery: Hospital Christmas Emergency,FAMILY,NaN,11,30M,"5,000+",Free,0,Everyone 10+,Role Playing,24-Nov-17,1.0.1,4.1 and up
Super Doctor 2 - My Newborn Baby ER Injection,FAMILY,4.7,54,92M,"1,000+",Free,0,Teen,Role Playing,25-Jun-18,1,4.3 and up
Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,3.8,20,55M,"5,000+",Free,0,Teen,Educational,23-Feb-18,1.1,4.0 and up
Crazy ER Open Heart Surgery Simulator,FAMILY,4,2936,45M,"500,000+",Free,0,Everyone,Simulation,26-Oct-17,1.5,4.0 and up
ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,4.2,3263,47M,"1,000,000+",Free,0,Everyone 10+,Role Playing,29-May-18,2.6.4,4.1 and up
Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,3.8,515,85M,"100,000+",Free,0,Everyone,Simulation,20-Jul-18,7,4.1 and up
Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48M,"500,000+",Free,0,Everyone 10+,Educational,19-Jul-18,2.1,4.1 and up
Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,4,1130,77M,"100,000+",Free,0,Teen,Educational,15-May-18,1.4,4.0 and up
ER Doctor Kids Emergency Room,FAMILY,3.1,4798,30M,"500,000+",Free,0,Teen,Casual,13-Jun-18,1.9,4.0.3 and up
ER Assist,PRODUCTIVITY,5,3,28M,10+,Free,0,Everyone,Productivity,6-Dec-16,0.1.7,4.1 and up
Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,246,35M,"50,000+",Free,0,Teen,Casual,23-Sep-16,1,2.3 and up
Lead'er,FINANCE,4.1,54,5.8M,"5,000+",Free,0,Everyone,Finance,20-Mar-18,1.5,4.0 and up
Doctor Games For Girls - Hospital ER,FAMILY,4.5,51,39M,"5,000+",Free,0,Everyone,Casual,16-Apr-18,2.1,4.1 and up
Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,7,25M,"1,000+",Free,0,Teen,Casual,5-Apr-18,1,4.1 and up
Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32M,"10,000+",Free,0,Everyone,Casual,13-Mar-18,2,4.1 and up
Get SMART ER/LA Opioids,MEDICAL,NaN,0,8.9M,500+,Free,0,Everyone,Medical,26-Apr-18,36,4.0.3 and up
ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,3.9,1909,84M,"100,000+",Free,0,Teen,Educational,13-Jun-18,2.1,4.0.3 and up
ER Hospital Simulator,FAMILY,4,286,60M,"100,000+",Free,0,Everyone,Simulation,28-Jun-18,4,4.0.3 and up
DMC ER Now,MEDICAL,4.3,6,5.3M,"1,000+",Free,0,Everyone,Medical,16-Mar-17,1.4,2.3 and up
Nose Surgery ER Simulator Lite,FAMILY,3.1,269,39M,"50,000+",Free,0,Teen,Educational,3-Jun-17,1,4.0 and up
FAHREDDİN er-RÂZİ TEFSİRİ,BOOKS_AND_REFERENCE,NaN,9,20M,"1,000+",Free,0,Everyone,Books & Reference,19-Mar-18,1.1,4.0.3 and up
Cardinal Glennon ER Reference,MEDICAL,4.2,19,20M,"1,000+",Free,0,Everyone 10+,Medical,21-Sep-17,1.8.3,4.1 and up
The NBC App - Watch Live TV and Full Episodes,FAMILY,4.1,58104,17M,"5,000,000+",Free,0,Teen,Entertainment,5-Jul-18,4.18.1,4.1 and up
Scanner Radio - Fire and Police Scanner,FAMILY,4.4,175509,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,7-Aug-18,Varies with device,Varies with device
,,,,,,,,,,,,
SnakeBite911 ER,MEDICAL,NaN,1,42M,500+,Free,0,Everyone,Medical,9-Oct-17,1.2,4.1 and up
Ankle Surgery ER Emergency,FAMILY,3.3,10449,29M,"1,000,000+",Free,0,Teen,Educational,2-Dec-16,1.7,2.3 and up
Voxer Walkie Talkie Messenger,COMMUNICATION,4.3,230564,Varies with device,"10,000,000+",Free,0,Everyone,Communication,31-Jul-18,Varies with device,Varies with device
ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,81614,6.6M,"500,000+",Paid,$2.99 ,Everyone,Productivity,11-Jul-18,Pro 1.1.4.1,4.0 and up
ES Task Manager (Task Killer ),BUSINESS,4.3,171771,3.2M,"10,000,000+",Free,0,Everyone,Business,15-Jan-18,2.0.6.4,2.1 and up
,,,,,,,,,,,,
ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.7,5867,4.4M,"100,000+",Free,0,Everyone,Productivity,31-Oct-17,1.0.2.9,4.0 and up
ES App Locker,TOOLS,4.3,32207,3.4M,"1,000,000+",Free,0,Everyone,Tools,16-Aug-17,1.1.8.2,2.1 and up
,,,,,,,,,,,,
ES Material Theme for Pro,PRODUCTIVITY,4.2,14428,1.2M,"1,000,000+",Free,0,Everyone,Productivity,3-Dec-15,2.0.3,2.2 and up
ES Holo Theme for Pro,PRODUCTIVITY,4.2,4737,1.7M,"500,000+",Free,0,Everyone,Productivity,26-Nov-15,2.0.3,2.0 and up
ES File Explorer,TOOLS,4.1,278,2.8M,"100,000+",Free,0,Everyone,Tools,2-Jul-18,3.1.5,4.0 and up
,,,,,,,,,,,,
ES Classic Theme,TOOLS,4.3,20865,2.2M,"1,000,000+",Free,0,Everyone,Tools,30-Oct-15,2.0.3,2.1 and up
ES Themes -- Classic Theme,PERSONALIZATION,4.4,77609,1.9M,"1,000,000+",Free,0,Everyone,Personalization,24-Apr-15,1.14,1.6 and up
ES Holo Theme,TOOLS,4.3,11449,1.7M,"500,000+",Free,0,Everyone,Tools,2-Feb-16,2.0.4,2.0 and up
"ES File Explorer & Manager, Locker Xplorer 2018",TOOLS,3.5,11,3.0M,"1,000+",Free,0,Everyone,Tools,17-Mar-18,1.2,4.2 and up
,,,,,,,,,,,,
Furrion ES Control,VIDEO_PLAYERS,1.8,26,2.7M,"5,000+",Free,0,Everyone,Video Players & Editors,29-Sep-16,1,4.2 and up
OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2.0M,"50,000+",Free,0,Everyone,Tools,6-May-18,5.0.5,4.0 and up
File Ex - ES File Explorer,TOOLS,4.2,24,5.0M,"1,000+",Free,0,Everyone,Tools,27-Dec-17,1.1.6,4.2 and up
,,,,,,,,,,,,
ES-IPTV,VIDEO_PLAYERS,4,944,11M,"50,000+",Free,0,Everyone,Video Players & Editors,15-Oct-17,4.2.1,4.1 and up
,,,,,,,,,,,,
Dr. ES PV Calculator,TOOLS,5,19,11M,500+,Free,0,Everyone,Tools,11-Mar-18,3.4.7.2.16,4.1 and up
ES File Explorer & File Manager 2018,TOOLS,3.8,24,2.9M,"5,000+",Free,0,Everyone,Tools,17-Mar-18,1.1,4.2 and up
HTC Sense Input - ES,TOOLS,4.3,3509,6.5M,"1,000,000+",Free,0,Everyone,Tools,30-Oct-15,1.0.612919,5.0 and up
2019 Tricks Es File Explores,TOOLS,3,4,2.0M,"1,000+",Free,0,Everyone,Tools,16-Mar-16,1,2.2 and up
ES Billing System (Offline App),PRODUCTIVITY,5,1,4.2M,100+,Free,0,Everyone,Productivity,17-May-18,1,4.1 and up
ES Anywhere,BUSINESS,4.7,10,Varies with device,100+,Free,0,Everyone,Business,28-Apr-17,Varies with device,4.0.3 and up
YEBIS OpenGL ES 3.0 Tech Demo,FAMILY,4.6,380,6.7M,"10,000+",Free,0,Everyone,Entertainment,11-Mar-14,1,4.3 and up
RAR,TOOLS,4.4,669901,Varies with device,"50,000,000+",Free,0,Everyone,Tools,7-Aug-18,Varies with device,Varies with device
Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,4.7,7252,9.2M,"500,000+",Free,0,Everyone,Education,2-Aug-18,3.3.1-build-02-08-2018-19-release,4.0 and up
ES Solar,BUSINESS,5,3,4.7M,100+,Free,0,Everyone,Business,17-May-18,1.2,4.1 and up
File Manager by Xiaomi: release file storage space,TOOLS,4.8,337532,15M,"10,000,000+",Free,0,Everyone,Tools,11-Jul-18,V1-180703,4.4 and up
,,,,,,,,,,,,
Castle Clash: Epic Empire ES,FAMILY,4.6,584070,24M,"5,000,000+",Free,0,Everyone 10+,Strategy,18-Jul-18,1.4.1,4.1 and up
